# STATION: KSBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# STATION NAME: Santa Barbara, Santa Barbara Municipal Airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# LATITUDE: 34.42611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# LONGITUDE: -119.84361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# ELEVATION [ft]: 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# STATE: CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,dew_point_temperature_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,sea_level_pressure_set_1,weather_cond_code_set_1,cloud_layer_3_code_set_1,pressure_tendency_set_1,precip_accum_one_hour_set_1,precip_accum_three_hour_set_1,cloud_layer_1_code_set_1,cloud_layer_2_code_set_1,precip_accum_six_hour_set_1,precip_accum_24_hour_set_1,visibility_set_1,metar_remark_set_1,metar_set_1,air_temp_high_6_hour_set_1,air_temp_low_6_hour_set_1,peak_wind_speed_set_1,ceiling_set_1,pressure_change_code_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,peak_wind_direction_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,pressure_set_1d,sea_level_pressure_set_1d
,,Pascals,Celsius,Celsius,%,m/s,Degrees,m/s,Pascals,code,code,code,Millimeters,Millimeters,code,code,Millimeters,Millimeters,Statute miles,text,text,Celsius,Celsius,m/s,Meters,code,Celsius,Celsius,Degrees,Celsius,Celsius,Code,Pascals,Pascals
KSBA,04/03/2019 22:40 UTC,101760.93,17,,67.79,3.09,160,,,,,,,,382,,,,10,,METAR KSBA 032240Z AUTO 16006KT 10SM SCT038 17/11 A3005,,,,,,,,,10.96,,SSE,101724.97,101761.48
KSBA,04/03/2019 22:45 UTC,101760.93,17,,67.79,3.09,170,,,,,,,,386,,,,10,,METAR KSBA 032245Z AUTO 17006KT 10SM FEW038 17/11 A3005,,,,,,,,,10.96,,S,101724.97,101761.48
KSBA,04/03/2019 22:50 UTC,101760.93,17,,67.79,3.09,200,,,,,,,,1,,,,10,,METAR KSBA 032250Z AUTO 20006KT 10SM CLR 17/11 A3005,,,,,,,,,10.96,,SSW,101724.97,101761.48
KSBA,04/03/2019 22:53 UTC,101760.93,16.7,11.1,69.55,2.06,,,101750,,,,,,306,,,,10,,METAR KSBA 032253Z VRB04KT 10SM FEW030 17/11 A3005 RMK AO2 SLP175 T01670111,,,,,,,,,11.06,,,101724.97,101761.52
KSBA,04/03/2019 22:55 UTC,101760.93,17,,67.79,3.09,220,,,,,,,,1,,,,10,,METAR KSBA 032255Z AUTO 22006KT 10SM CLR 17/11 A3005,,,,,,,,,10.96,,SW,101724.97,101761.48
KSBA,04/03/2019 23:00 UTC,101760.93,17,,67.79,2.57,190,,,,,,,,386,,,,10,,METAR KSBA 032300Z AUTO 19005KT 10SM FEW038 17/11 A3005,,,,,,,,,10.96,,S,101724.97,101761.48
KSBA,04/03/2019 23:05 UTC,101760.93,17,,67.79,3.09,200,,,,,,,,382,,,,10,,METAR KSBA 032305Z AUTO 20006KT 10SM SCT038 17/11 A3005,,,,,,,,,10.96,,SSW,101724.97,101761.48
KSBA,04/03/2019 23:10 UTC,101760.93,17,,67.79,2.57,210,,,,,,,,383,,,,10,,METAR KSBA 032310Z AUTO 21005KT 10SM BKN038 17/11 A3005,,,,1158.24,,,,,10.96,,SSW,101724.97,101761.48
KSBA,04/03/2019 23:15 UTC,101760.93,17,,67.79,2.57,230,,,,,,,,383,,,,10,,METAR KSBA 032315Z AUTO 23005KT 10SM BKN038 17/11 A3005,,,,1158.24,,,,,10.96,,SW,101724.97,101761.48
KSBA,04/03/2019 23:20 UTC,101727.07,17,,67.79,1.54,250,,,,,,,,382,,,,10,,METAR KSBA 032320Z AUTO 25003KT 10SM SCT038 17/11 A3004,,,,,,,,,10.96,,WSW,101691.12,101727.62
KSBA,04/03/2019 23:25 UTC,101727.07,17,,67.79,2.57,250,,,,,,,,382,,,,10,,METAR KSBA 032325Z AUTO 25005KT 10SM SCT038 17/11 A3004,,,,,,,,,10.96,,WSW,101691.12,101727.62
KSBA,04/03/2019 23:30 UTC,101727.07,17,,67.79,2.06,210,,,,,,,,382,,,,10,,METAR KSBA 032330Z AUTO 21004KT 10SM SCT038 17/11 A3004,,,,,,,,,10.96,,SSW,101691.12,101727.62
KSBA,04/03/2019 23:35 UTC,101727.07,17,,67.79,3.09,210,,,,,,,,386,,,,10,,METAR KSBA 032335Z AUTO 21006KT 10SM FEW038 17/11 A3004,,,,,,,,,10.96,,SSW,101691.12,101727.62
KSBA,04/03/2019 23:40 UTC,101760.93,17,,67.79,2.06,230,,,,,,,,1,,,,10,,METAR KSBA 032340Z AUTO 23004KT 10SM CLR 17/11 A3005,,,,,,,,,10.96,,SW,101724.97,101761.48
KSBA,04/03/2019 23:45 UTC,101727.07,17,,67.79,1.54,170,,,,,,,,1,,,,10,,METAR KSBA 032345Z AUTO 17003KT 10SM CLR 17/11 A3004,,,,,,,,,10.96,,S,101691.12,101727.62
KSBA,04/03/2019 23:50 UTC,101727.07,18,,63.64,2.06,150,,,,,,,,306,,,,10,,METAR KSBA 032350Z AUTO 15004KT 10SM FEW030 18/11 A3004,,,,,,,,,10.96,,SSE,101691.12,101727.49
KSBA,04/03/2019 23:53 UTC,101727.07,17.2,10.6,65.18,2.06,160,,101730,,,6010,,,306,,,,10,,METAR KSBA 032353Z 16004KT 10SM FEW030 17/11 A3004 RMK AO2 SLP173 T01720106  10183 20156 56010,18.3,15.6,,,,,,,10.56,,SSE,101691.12,101727.59
KSBA,04/03/2019 23:55 UTC,101727.07,17,,67.79,0,0,,,,,,,,1,,,,10,,METAR KSBA 032355Z AUTO 00000KT 10SM CLR 17/11 A3004,,,,,,,,,10.96,,N,101691.12,101727.62
KSBA,04/04/2019 00:00 UTC,101727.07,17,,67.79,1.54,230,,,,,,,,1,,,,10,,METAR KSBA 040000Z AUTO 23003KT 10SM CLR 17/11 A3004,,,,,,,,,10.96,,SW,101691.12,101727.62
KSBA,04/04/2019 00:05 UTC,101727.07,17,,67.79,2.06,210,,,,,,,,1,,,,10,,METAR KSBA 040005Z AUTO 21004KT 10SM CLR 17/11 A3004,,,,,,,,,10.96,,SSW,101691.12,101727.62
KSBA,04/04/2019 00:10 UTC,101727.07,18,,63.64,1.54,240,,,,,,,,1,,,,10,,METAR KSBA 040010Z AUTO 24003KT 10SM CLR 18/11 A3004,,,,,,,,,10.96,,WSW,101691.12,101727.49
KSBA,04/04/2019 00:15 UTC,101727.07,17,,67.79,2.06,200,,,,,,,,1,,,,10,,METAR KSBA 040015Z AUTO 20004KT 10SM CLR 17/11 A3004,,,,,,,,,10.96,,SSW,101691.12,101727.62
KSBA,04/04/2019 00:20 UTC,101727.07,17,,67.79,3.09,230,,,,,,,,1,,,,10,,METAR KSBA 040020Z AUTO 23006KT 10SM CLR 17/11 A3004,,,,,,,,,10.96,,SW,101691.12,101727.62
KSBA,04/04/2019 00:25 UTC,101727.07,17,,67.79,4.12,220,,,,,,,,1,,,,10,,METAR KSBA 040025Z AUTO 22008KT 10SM CLR 17/11 A3004,,,,,,,,,10.96,,SW,101691.12,101727.62
KSBA,04/04/2019 00:30 UTC,101760.93,17,,67.79,4.12,250,,,,,,,,506,,,,10,,METAR KSBA 040030Z AUTO 25008KT 10SM FEW050 17/11 A3005,,,,,,,,,10.96,,WSW,101724.97,101761.48
KSBA,04/04/2019 00:35 UTC,101760.93,17,,67.79,3.6,230,,,,,,,,502,,,,10,,METAR KSBA 040035Z AUTO 23007KT 10SM SCT050 17/11 A3005,,,,,,,,,10.96,,SW,101724.97,101761.48
KSBA,04/04/2019 00:40 UTC,101760.93,17,,67.79,2.57,240,,,,,,,,502,,,,10,,METAR KSBA 040040Z AUTO 24005KT 10SM SCT050 17/11 A3005,,,,,,,,,10.96,,WSW,101724.97,101761.48
KSBA,04/04/2019 00:45 UTC,101760.93,16,,72.23,2.57,230,,,,,,,,502,,,,10,,METAR KSBA 040045Z AUTO 23005KT 10SM SCT050 16/11 A3005,,,,,,,,,10.96,,SW,101724.97,101761.6
KSBA,04/04/2019 00:50 UTC,101760.93,17,,67.79,3.09,250,,,,,,,,306,502,,,10,,METAR KSBA 040050Z AUTO 25006KT 10SM FEW030 SCT050 17/11 A3005,,,,,,,,,10.96,,WSW,101724.97,101761.48
KSBA,04/04/2019 00:53 UTC,101760.93,16.1,10.6,69.89,3.09,230,,101740,,,,,,306,502,,,10,,METAR KSBA 040053Z 23006KT 10SM FEW030 SCT050 16/11 A3005 RMK AO2 SLP174  T01610106,,,,,,,,,10.56,,SW,101724.97,101761.59
KSBA,04/04/2019 00:55 UTC,101760.93,16,,72.23,3.09,230,,,,,,,,503,,,,10,,METAR KSBA 040055Z AUTO 23006KT 10SM BKN050 16/11 A3005,,,,1524,,,,,10.96,,SW,101724.97,101761.6
KSBA,04/04/2019 01:00 UTC,101760.93,16,,72.23,2.06,250,,,,,,,,503,,,,10,,METAR KSBA 040100Z AUTO 25004KT 10SM BKN050 16/11 A3005,,,,1524,,,,,10.96,,WSW,101724.97,101761.6
KSBA,04/04/2019 01:05 UTC,101760.93,16,,72.23,3.09,220,,,,,,,,506,,,,10,,METAR KSBA 040105Z AUTO 22006KT 10SM FEW050 16/11 A3005,,,,,,,,,10.96,,SW,101724.97,101761.6
KSBA,04/04/2019 01:10 UTC,101760.93,16,,72.23,2.06,240,,,,,,,,482,,,,10,,METAR KSBA 040110Z AUTO 24004KT 10SM SCT048 16/11 A3005,,,,,,,,,10.96,,WSW,101724.97,101761.6
KSBA,04/04/2019 01:15 UTC,101760.93,16,,72.23,2.57,250,,,,,,,,462,,,,10,,METAR KSBA 040115Z AUTO 25005KT 10SM SCT046 16/11 A3005,,,,,,,,,10.96,,WSW,101724.97,101761.6
KSBA,04/04/2019 01:20 UTC,101760.93,16,,72.23,2.57,250,,,,,,,,433,503,,,10,,METAR KSBA 040120Z AUTO 25005KT 10SM BKN043 BKN050 16/11 A3005,,,,1310.64,,,,,10.96,,WSW,101724.97,101761.6
KSBA,04/04/2019 01:25 UTC,101760.93,16,,72.23,2.06,250,,,,,,,,433,,,,10,,METAR KSBA 040125Z AUTO 25004KT 10SM BKN043 16/11 A3005,,,,1310.64,,,,,10.96,,WSW,101724.97,101761.6
KSBA,04/04/2019 01:30 UTC,101760.93,16,,72.23,2.06,260,,,,,,,,433,,,,10,,METAR KSBA 040130Z AUTO 26004KT 10SM BKN043 16/11 A3005,,,,1310.64,,,,,10.96,,W,101724.97,101761.6
KSBA,04/04/2019 01:35 UTC,101760.93,16,,72.23,2.57,270,,,,,,,,434,,,,10,,METAR KSBA 040135Z AUTO 27005KT 10SM OVC043 16/11 A3005,,,,1310.64,,,,,10.96,,W,101724.97,101761.6
KSBA,04/04/2019 01:40 UTC,101760.93,16,,72.23,2.06,260,,,,,,,,434,,,,10,,METAR KSBA 040140Z AUTO 26004KT 10SM OVC043 16/11 A3005,,,,1310.64,,,,,10.96,,W,101724.97,101761.6
KSBA,04/04/2019 01:45 UTC,101760.93,15,,77.01,2.57,280,,,,,,,,434,,,,10,,METAR KSBA 040145Z AUTO 28005KT 10SM OVC043 15/11 A3005,,,,1310.64,,,,,10.97,,W,101724.97,101761.73
KSBA,04/04/2019 01:50 UTC,101760.93,15,,72.04,2.06,280,,,,,,,,434,,,,10,,METAR KSBA 040150Z AUTO 28004KT 10SM OVC043 15/10 A3005,,,,1310.64,,,,,9.96,,W,101724.97,101761.73
KSBA,04/04/2019 01:53 UTC,101760.93,15,10,72.04,2.57,270,,101750,,,,,,433,,,,10,,KSBA 040153Z COR 27005KT 10SM BKN043 15/10 A3005 RMK AO2 SLP175  T01500100,,,,1310.64,,,,,9.96,,W,101724.97,101761.73
KSBA,04/04/2019 01:55 UTC,101760.93,15,,72.04,1.54,260,,,,,,,,433,,,,10,,METAR KSBA 040155Z AUTO 26003KT 10SM BKN043 15/10 A3005,,,,1310.64,,,,,9.96,,W,101724.97,101761.73
KSBA,04/04/2019 02:00 UTC,101760.93,15,,72.04,2.06,270,,,,,,,,433,,,,10,,METAR KSBA 040200Z AUTO 27004KT 10SM BKN043 15/10 A3005,,,,1310.64,,,,,9.96,,W,101724.97,101761.73
KSBA,04/04/2019 02:05 UTC,101760.93,15,,72.04,2.06,260,,,,,,,,433,,,,10,,METAR KSBA 040205Z AUTO 26004KT 10SM BKN043 15/10 A3005,,,,1310.64,,,,,9.96,,W,101724.97,101761.73
KSBA,04/04/2019 02:10 UTC,101727.07,15,,72.04,1.54,240,,,,,,,,433,,,,10,,METAR KSBA 040210Z AUTO 24003KT 10SM BKN043 15/10 A3004,,,,1310.64,,,,,9.96,,WSW,101691.12,101727.87
KSBA,04/04/2019 02:15 UTC,101727.07,15,,72.04,2.06,260,,,,,,,,433,,,,10,,METAR KSBA 040215Z AUTO 26004KT 10SM BKN043 15/10 A3004,,,,1310.64,,,,,9.96,,W,101691.12,101727.87
KSBA,04/04/2019 02:20 UTC,101727.07,15,,72.04,2.06,250,,,,,,,,433,,,,10,,METAR KSBA 040220Z AUTO 25004KT 10SM BKN043 15/10 A3004,,,,1310.64,,,,,9.96,,WSW,101691.12,101727.87
KSBA,04/04/2019 02:25 UTC,101727.07,15,,72.04,2.06,230,,,,,,,,433,,,,10,,METAR KSBA 040225Z AUTO 23004KT 10SM BKN043 15/10 A3004,,,,1310.64,,,,,9.96,,SW,101691.12,101727.87
KSBA,04/04/2019 02:30 UTC,101727.07,15,,72.04,2.57,240,,,,,,,,433,,,,10,,METAR KSBA 040230Z AUTO 24005KT 10SM BKN043 15/10 A3004,,,,1310.64,,,,,9.96,,WSW,101691.12,101727.87
KSBA,04/04/2019 02:35 UTC,101727.07,15,,72.04,2.57,240,,,,,,,,433,,,,10,,METAR KSBA 040235Z AUTO 24005KT 10SM BKN043 15/10 A3004,,,,1310.64,,,,,9.96,,WSW,101691.12,101727.87
KSBA,04/04/2019 02:40 UTC,101727.07,15,,72.04,3.6,250,,,,,,,,433,,,,10,,METAR KSBA 040240Z AUTO 25007KT 10SM BKN043 15/10 A3004,,,,1310.64,,,,,9.96,,WSW,101691.12,101727.87
KSBA,04/04/2019 02:45 UTC,101727.07,14,,76.85,3.09,250,,,,,,,,433,,,,10,,METAR KSBA 040245Z AUTO 25006KT 10SM BKN043 14/10 A3004,,,,1310.64,,,,,9.97,,WSW,101691.12,101728
KSBA,04/04/2019 02:50 UTC,101727.07,14,,76.85,3.09,260,,,,,,,,433,,,,10,,METAR KSBA 040250Z AUTO 26006KT 10SM BKN043 14/10 A3004,,,,1310.64,,,,,9.97,,W,101691.12,101728
KSBA,04/04/2019 02:53 UTC,101727.07,14.4,10,74.88,3.6,250,,101720,,,8001,,,433,,,,10,,KSBA 040253Z 25007KT 10SM BKN043 14/10 A3004 RMK AO2 SLP172  T01440100 58001,,,,1310.64,,,,,9.96,,WSW,101691.12,101727.95
KSBA,04/04/2019 02:55 UTC,101727.07,14,,76.85,3.09,250,,,,,,,,434,,,,10,,METAR KSBA 040255Z AUTO 25006KT 10SM OVC043 14/10 A3004,,,,1310.64,,,,,9.97,,WSW,101691.12,101728
KSBA,04/04/2019 03:00 UTC,101727.07,14,,76.85,2.57,250,,,,,,,,434,,,,10,,METAR KSBA 040300Z AUTO 25005KT 10SM OVC043 14/10 A3004,,,,1310.64,,,,,9.97,,WSW,101691.12,101728
KSBA,04/04/2019 03:05 UTC,101727.07,14,,76.85,3.6,240,,,,,,,,424,,,,10,,METAR KSBA 040305Z AUTO 24007KT 10SM OVC042 14/10 A3004,,,,1280.16,,,,,9.97,,WSW,101691.12,101728
KSBA,04/04/2019 03:10 UTC,101727.07,14,,76.85,4.12,240,,,,,,,,424,,,,10,,METAR KSBA 040310Z AUTO 24008KT 10SM OVC042 14/10 A3004,,,,1280.16,,,,,9.97,,WSW,101691.12,101728
KSBA,04/04/2019 03:15 UTC,101760.93,14,,76.85,3.09,260,,,,,,,,424,,,,10,,METAR KSBA 040315Z AUTO 26006KT 10SM OVC042 14/10 A3005,,,,1280.16,,,,,9.97,,W,101724.97,101761.86
KSBA,04/04/2019 03:20 UTC,101760.93,14,,76.85,3.6,250,,,,,,,,424,,,,10,,METAR KSBA 040320Z AUTO 25007KT 10SM OVC042 14/10 A3005,,,,1280.16,,,,,9.97,,WSW,101724.97,101761.86
KSBA,04/04/2019 03:25 UTC,101760.93,14,,82.14,3.6,260,,,,,,,,434,,,,10,,METAR KSBA 040325Z AUTO 26007KT 10SM OVC043 14/11 A3005,,,,1310.64,,,,,10.97,,W,101724.97,101761.86
KSBA,04/04/2019 03:30 UTC,101794.79,14,,82.14,4.12,250,,,,,,,,434,,,,10,,METAR KSBA 040330Z AUTO 25008KT 10SM OVC043 14/11 A3006,,,,1310.64,,,,,10.97,,WSW,101758.82,101795.72
KSBA,04/04/2019 03:35 UTC,101794.79,14,,82.14,4.12,250,,,,,,,,424,,,,10,,METAR KSBA 040335Z AUTO 25008KT 10SM OVC042 14/11 A3006,,,,1280.16,,,,,10.97,,WSW,101758.82,101795.72
KSBA,04/04/2019 03:40 UTC,101794.79,14,,87.75,3.09,260,,,,,,,,424,,,,10,,METAR KSBA 040340Z AUTO 26006KT 10SM OVC042 14/12 A3006,,,,1280.16,,,,,11.98,,W,101758.82,101795.72
KSBA,04/04/2019 03:45 UTC,101828.66,14,,87.75,3.6,270,,,,,,,,424,,,,10,,METAR KSBA 040345Z AUTO 27007KT 10SM OVC042 14/12 A3007,,,,1280.16,,,,,11.98,,W,101792.68,101829.59
KSBA,04/04/2019 03:50 UTC,101828.66,14,,87.75,4.12,260,,,,,,,,424,,,,10,,METAR KSBA 040350Z AUTO 26008KT 10SM OVC042 14/12 A3007,,,,1280.16,,,,,11.98,,W,101792.68,101829.59
KSBA,04/04/2019 03:53 UTC,101828.66,13.9,11.7,86.6,3.6,270,,101810,,,,,,424,,,,10,,METAR KSBA 040353Z 27007KT 10SM OVC042 14/12 A3007 RMK AO2 SLP181 T01390117,,,,1280.16,,,,,11.68,,W,101792.68,101829.61
KSBA,04/04/2019 03:55 UTC,101828.66,14,,87.75,3.6,270,,,,,,,,424,,,,10,,METAR KSBA 040355Z AUTO 27007KT 10SM OVC042 14/12 A3007,,,,1280.16,,,,,11.98,,W,101792.68,101829.59
KSBA,04/04/2019 04:00 UTC,101828.66,14,,87.75,3.6,270,,,,,,,,424,,,,10,,METAR KSBA 040400Z AUTO 27007KT 10SM OVC042 14/12 A3007,,,,1280.16,,,,,11.98,,W,101792.68,101829.59
KSBA,04/04/2019 04:05 UTC,101828.66,14,,87.75,3.6,260,,,,,,,,424,,,,10,,METAR KSBA 040405Z AUTO 26007KT 10SM OVC042 14/12 A3007,,,,1280.16,,,,,11.98,,W,101792.68,101829.59
KSBA,04/04/2019 04:10 UTC,101828.66,14,,87.75,3.09,270,,,,,,,,434,,,,10,,METAR KSBA 040410Z AUTO 27006KT 10SM OVC043 14/12 A3007,,,,1310.64,,,,,11.98,,W,101792.68,101829.59
KSBA,04/04/2019 04:15 UTC,101828.66,14,,82.14,3.09,260,,,,,,,,434,,,,10,,METAR KSBA 040415Z AUTO 26006KT 10SM OVC043 14/11 A3007,,,,1310.64,,,,,10.97,,W,101792.68,101829.59
KSBA,04/04/2019 04:20 UTC,101862.52,14,,87.75,3.09,250,,,,,,,,434,,,,10,,METAR KSBA 040420Z AUTO 25006KT 10SM OVC043 14/12 A3008,,,,1310.64,,,,,11.98,,WSW,101826.52,101863.45
KSBA,04/04/2019 04:25 UTC,101862.52,14,,87.75,3.09,260,,,,,,,,424,,,,10,,METAR KSBA 040425Z AUTO 26006KT 10SM OVC042 14/12 A3008,,,,1280.16,,,,,11.98,,W,101826.52,101863.45
KSBA,04/04/2019 04:30 UTC,101862.52,14,,87.75,3.6,260,,,,,,,,424,,,,10,,METAR KSBA 040430Z AUTO 26007KT 10SM OVC042 14/12 A3008,,,,1280.16,,,,,11.98,,W,101826.52,101863.45
KSBA,04/04/2019 04:35 UTC,101862.52,14,,87.75,4.63,260,,,,,,,,424,,,,10,,METAR KSBA 040435Z AUTO 26009KT 10SM OVC042 14/12 A3008,,,,1280.16,,,,,11.98,,W,101826.52,101863.45
KSBA,04/04/2019 04:40 UTC,101862.52,14,,87.75,3.6,260,,,,,,,,424,,,,10,,METAR KSBA 040440Z AUTO 26007KT 10SM OVC042 14/12 A3008,,,,1280.16,,,,,11.98,,W,101826.52,101863.45
KSBA,04/04/2019 04:45 UTC,101862.52,14,,82.14,3.6,270,,,,,,,,444,,,,10,,METAR KSBA 040445Z AUTO 27007KT 10SM OVC044 14/11 A3008,,,,1341.12,,,,,10.97,,W,101826.52,101863.45
KSBA,04/04/2019 04:50 UTC,101862.52,14,,82.14,3.09,270,,,,,,,,444,,,,10,,METAR KSBA 040450Z AUTO 27006KT 10SM OVC044 14/11 A3008,,,,1341.12,,,,,10.97,,W,101826.52,101863.45
KSBA,04/04/2019 04:53 UTC,101862.52,13.9,11.1,83.23,2.57,270,,101840,,,,,,444,,,,10,,METAR KSBA 040453Z 27005KT 10SM OVC044 14/11 A3008 RMK AO2 SLP184 T01390111,,,,1341.12,,,,,11.08,,W,101826.52,101863.46
KSBA,04/04/2019 04:55 UTC,101862.52,14,,82.14,2.57,270,,,,,,,,444,,,,10,,METAR KSBA 040455Z AUTO 27005KT 10SM OVC044 14/11 A3008,,,,1341.12,,,,,10.97,,W,101826.52,101863.45
KSBA,04/04/2019 05:00 UTC,101862.52,14,,87.75,2.57,280,,,,,,,,444,,,,10,,METAR KSBA 040500Z AUTO 28005KT 10SM OVC044 14/12 A3008,,,,1341.12,,,,,11.98,,W,101826.52,101863.45
KSBA,04/04/2019 05:05 UTC,101828.66,14,,87.75,2.57,270,,,,,,,,444,,,,10,,METAR KSBA 040505Z AUTO 27005KT 10SM OVC044 14/12 A3007,,,,1341.12,,,,,11.98,,W,101792.68,101829.59
KSBA,04/04/2019 05:10 UTC,101828.66,14,,82.14,3.09,260,,,,,,,,464,,,,10,,METAR KSBA 040510Z AUTO 26006KT 10SM OVC046 14/11 A3007,,,,1402.08,,,,,10.97,,W,101792.68,101829.59
KSBA,04/04/2019 05:15 UTC,101828.66,14,,82.14,2.06,260,,,,,,,,464,,,,10,,METAR KSBA 040515Z AUTO 26004KT 10SM OVC046 14/11 A3007,,,,1402.08,,,,,10.97,,W,101792.68,101829.59
KSBA,04/04/2019 05:20 UTC,101828.66,14,,82.14,2.57,260,,,,,,,,464,,,,10,,METAR KSBA 040520Z AUTO 26005KT 10SM OVC046 14/11 A3007,,,,1402.08,,,,,10.97,,W,101792.68,101829.59
KSBA,04/04/2019 05:25 UTC,101828.66,13,,87.66,2.57,250,,,,,,,,463,,,,10,,METAR KSBA 040525Z AUTO 25005KT 10SM BKN046 13/11 A3007,,,,1402.08,,,,,10.98,,WSW,101792.68,101829.72
KSBA,04/04/2019 05:30 UTC,101828.66,13,,87.66,2.57,250,,,,,,,,463,,,,10,,METAR KSBA 040530Z AUTO 25005KT 10SM BKN046 13/11 A3007,,,,1402.08,,,,,10.98,,WSW,101792.68,101829.72
KSBA,04/04/2019 05:35 UTC,101828.66,13,,87.66,2.57,250,,,,,,,,462,,,,10,,METAR KSBA 040535Z AUTO 25005KT 10SM SCT046 13/11 A3007,,,,,,,,,10.98,,WSW,101792.68,101829.72
KSBA,04/04/2019 05:40 UTC,101828.66,13,,87.66,1.54,250,,,,,,,,462,,,,10,,METAR KSBA 040540Z AUTO 25003KT 10SM SCT046 13/11 A3007,,,,,,,,,10.98,,WSW,101792.68,101829.72
KSBA,04/04/2019 05:45 UTC,101828.66,13,,87.66,2.06,250,,,,,,,,466,,,,10,,METAR KSBA 040545Z AUTO 25004KT 10SM FEW046 13/11 A3007,,,,,,,,,10.98,,WSW,101792.68,101829.72
KSBA,04/04/2019 05:50 UTC,101828.66,13,,87.66,2.57,250,,,,,,,,1,,,,10,,METAR KSBA 040550Z AUTO 25005KT 10SM CLR 13/11 A3007,,,,,,,,,10.98,,WSW,101792.68,101829.72
KSBA,04/04/2019 05:53 UTC,101828.66,13.3,11.1,86.54,2.57,250,,101810,,,8,,,1,,,,10,,METAR KSBA 040553Z 25005KT 10SM CLR 13/11 A3007 RMK AO2 SLP181 T01330111  10178 20133 50008,17.8,13.3,,,,,,,11.08,,WSW,101792.68,101829.68
KSBA,04/04/2019 05:55 UTC,101828.66,13,,87.66,2.06,250,,,,,,,,1,,,,10,,METAR KSBA 040555Z AUTO 25004KT 10SM CLR 13/11 A3007,,,,,,,,,10.98,,WSW,101792.68,101829.72
KSBA,04/04/2019 06:00 UTC,101828.66,13,,87.66,2.57,250,,,,,,,,1,,,,10,,METAR KSBA 040600Z AUTO 25005KT 10SM CLR 13/11 A3007,,,,,,,,,10.98,,WSW,101792.68,101829.72
KSBA,04/04/2019 06:05 UTC,101828.66,13,,87.66,2.57,260,,,,,,,,1,,,,10,,METAR KSBA 040605Z AUTO 26005KT 10SM CLR 13/11 A3007,,,,,,,,,10.98,,W,101792.68,101829.72
KSBA,04/04/2019 06:10 UTC,101828.66,13,,87.66,2.57,250,,,,,,,,1,,,,10,,METAR KSBA 040610Z AUTO 25005KT 10SM CLR 13/11 A3007,,,,,,,,,10.98,,WSW,101792.68,101829.72
KSBA,04/04/2019 06:15 UTC,101828.66,13,,87.66,2.57,260,,,,,,,,1,,,,10,,METAR KSBA 040615Z AUTO 26005KT 10SM CLR 13/11 A3007,,,,,,,,,10.98,,W,101792.68,101829.72
KSBA,04/04/2019 06:20 UTC,101828.66,13,,87.66,2.57,260,,,,,,,,1,,,,10,,METAR KSBA 040620Z AUTO 26005KT 10SM CLR 13/11 A3007,,,,,,,,,10.98,,W,101792.68,101829.72
KSBA,04/04/2019 06:25 UTC,101828.66,13,,87.66,2.06,270,,,,,,,,1,,,,10,,METAR KSBA 040625Z AUTO 27004KT 10SM CLR 13/11 A3007,,,,,,,,,10.98,,W,101792.68,101829.72
KSBA,04/04/2019 06:30 UTC,101828.66,13,,87.66,2.06,260,,,,,,,,1,,,,10,,METAR KSBA 040630Z AUTO 26004KT 10SM CLR 13/11 A3007,,,,,,,,,10.98,,W,101792.68,101829.72
KSBA,04/04/2019 06:35 UTC,101794.79,13,,87.66,2.06,260,,,,,,,,1,,,,10,,METAR KSBA 040635Z AUTO 26004KT 10SM CLR 13/11 A3006,,,,,,,,,10.98,,W,101758.82,101795.85
KSBA,04/04/2019 06:40 UTC,101794.79,13,,87.66,2.06,270,,,,,,,,1,,,,10,,METAR KSBA 040640Z AUTO 27004KT 10SM CLR 13/11 A3006,,,,,,,,,10.98,,W,101758.82,101795.85
KSBA,04/04/2019 06:45 UTC,101794.79,13,,87.66,2.06,270,,,,,,,,1,,,,10,,METAR KSBA 040645Z AUTO 27004KT 10SM CLR 13/11 A3006,,,,,,,,,10.98,,W,101758.82,101795.85
KSBA,04/04/2019 06:50 UTC,101828.66,13,,87.66,2.57,250,,,,,,,,1,,,,10,,METAR KSBA 040650Z AUTO 25005KT 10SM CLR 13/11 A3007,,,,,,,,,10.98,,WSW,101792.68,101829.72
KSBA,04/04/2019 06:53 UTC,101794.79,13.3,11.1,86.54,2.06,250,,101800,,,,,,1,,,,10,,KSBA 040653Z 25004KT 10SM CLR 13/11 A3006 RMK AO2 SLP180  T01330111,,,,,,,,,11.08,,WSW,101758.82,101795.81
